task_id,worker_id,task_date,task_complexity,time_taken_minutes,accuracy
bb37983e-1fa7-4307-9d9c-5b2c58f6a86a,W_032,2024-01-22,Medium,6.86,0.897
50483e5c-7f69-4c13-8c57-139b714bbbda,W_032,2024-01-22,Low,4.02,0.975
7b998506-a37e-4294-ba93-9485d351666b,W_032,2024-01-22,Medium,9.97,0.898
470aa631-0bd0-4f2e-8b45-62be710606f1,W_032,2024-01-22,High,12.78,0.904
0a158c3d-da6b-4e71-96e7-389acc5ccc34,W_032,2024-01-22,Low,5.8,0.997
f252dd48-0048-4731-bc93-2e70da77705c,W_032,2024-01-22,Medium,7.41,0.953
ae18608b-799f-4923-bfb0-4c084e0e6893,W_032,2024-01-22,Medium,6.68,0.891
c15e28c3-04fd-4d31-9c92-4030ec69ec24,W_032,2024-01-22,Medium,11.0,0.891
aa31498d-75b5-42e5-afbc-32789c815ccd,W_032,2024-01-22,Medium,8.57,0.933
a55ecbea-3417-4c6d-8ac7-0f6319ebfa2c,W_032,2024-01-22,Medium,4.08,0.937
7c6c0de4-bb35-42eb-9f82-f358ad6758c0,W_032,2024-01-22,Medium,9.66,0.967
73f190cd-a9cb-48a1-8450-cac34f834e75,W_032,2024-01-22,Medium,7.5,0.944
54bb3a3e-575c-448c-85b3-3ebb05856f45,W_032,2024-01-22,Medium,5.64,0.953
10c2982b-65ca-4bd7-b03e-dd4803431cb5,W_032,2024-01-22,High,10.67,0.923
c94d6712-9195-4706-a0e3-7a9ca2cf9340,W_032,2024-01-22,Low,2.92,0.96
86a3027d-fc8d-4bf1-bd88-bb81672ad1ef,W_032,2024-01-22,High,10.74,0.924
3f89734c-f588-448b-b967-39c468a20c79,W_032,2024-01-22,High,12.21,0.914
c28673a8-9904-4167-9cd8-61e87708eda0,W_032,2024-01-22,Low,4.27,0.992
527e3079-7afd-461f-9c7b-ce67d24f78ea,W_032,2024-01-23,Medium,10.28,0.901
34eef16d-b187-4dcf-9d0d-1df918df1622,W_032,2024-01-23,Low,6.3,0.982
d5845b43-25ae-4065-9942-faef0b8278b2,W_032,2024-01-23,Low,4.44,0.978
34cbb348-82fc-4456-8cfe-fc68dd95655f,W_032,2024-01-23,Medium,11.21,0.875
ed982d7c-4be8-487b-96b8-39866602c6ef,W_032,2024-01-23,Low,4.92,0.969
89d72444-0921-4d0e-960f-95f44a5f0e3f,W_032,2024-01-23,High,12.38,0.882
7befc8b1-14a0-43d2-b998-78bb9ad5dfcf,W_032,2024-01-23,High,12.53,0.92
7d48d592-8e2a-4311-ae08-c60f56250526,W_032,2024-01-23,Low,6.16,0.971
a77f6ff9-13d7-4c2c-a670-72c160b45e5b,W_032,2024-01-23,Low,4.59,0.948
2d5446a8-5835-4261-902a-24aa9d5cf3de,W_032,2024-01-23,High,10.36,0.824
c5f31090-564a-444d-b1ff-053aac4db4c0,W_032,2024-01-23,Low,4.23,0.965
a40d3066-ec8f-4f78-9a84-130d95b7ae1a,W_032,2024-01-23,Medium,7.5,0.943
67d76511-cd23-4e6c-8ea4-4281d33444bf,W_032,2024-01-23,Low,5.7,0.959
3fc893a5-dc95-4288-a01a-ee8475626628,W_032,2024-01-23,Medium,5.42,0.924
80b5cd3b-b525-4619-90c0-0a5ee9f60d1d,W_032,2024-01-23,Low,5.98,0.975
84fef0ff-1eb5-42df-ab8e-98879b9eaea9,W_032,2024-01-24,Low,3.9,0.956
8bac900d-f919-4683-9ea9-33a15ecfecb7,W_032,2024-01-24,High,12.61,0.83
4193cb91-e8f2-4666-a424-dc75817ef027,W_032,2024-01-24,Low,2.5,0.955
f7ada610-2ed4-4186-b73e-a60b40ce81af,W_032,2024-01-24,Low,5.51,0.982
0a978513-7cec-4a11-a2c0-97098153dea3,W_032,2024-01-24,Low,3.44,0.996
fbf2c123-2e29-4607-a1cd-8023c1110e3c,W_032,2024-01-24,Medium,7.14,0.938
1e904ddb-43d1-4b34-bea4-de68a8d8e140,W_032,2024-01-24,High,11.15,0.863
f1fe883c-90aa-4b5f-a323-40ec90121b5f,W_032,2024-01-24,Medium,7.72,0.925
1851faee-a715-4e22-ab3e-fca011cf6790,W_032,2024-01-24,Low,4.65,0.977
c143a60d-deeb-4aeb-9696-4f20b1b13da8,W_032,2024-01-24,Low,4.09,0.943
9e38d87d-5297-49ee-8a75-c3c307c761c6,W_032,2024-01-24,Medium,10.17,0.914
1c4cf49d-7a16-462e-a163-beed589b9206,W_032,2024-01-25,Low,5.32,1.0
fecee1f6-5b8a-492f-a151-51b2fe8c2a02,W_032,2024-01-25,High,12.32,0.893
e35b0fb4-5edf-4bf9-9bab-ab6cbf1300eb,W_032,2024-01-25,High,11.03,0.884
3f98c8ea-a073-4012-9c63-17a8443e9a63,W_032,2024-01-25,Medium,6.94,0.896
5e9ddf26-62df-4a00-b0cc-fd1554da2a4a,W_032,2024-01-25,Low,3.96,0.948
b83c1151-baa7-4e12-b9de-3121f96f7762,W_032,2024-01-25,Low,4.18,0.959
587fe96a-3004-41fc-897e-3fef7b181f93,W_032,2024-01-25,Medium,9.72,0.919
a9be1351-006b-4f22-88f4-0341753c905e,W_032,2024-01-25,High,10.81,0.938
73deddfa-1cf2-4eda-b5ea-35d7682306c0,W_032,2024-01-25,Medium,8.66,0.902
a6ce56b6-e42e-4b4d-8be6-0c1148f368b2,W_032,2024-01-25,Low,6.23,0.985
7c305a8a-dfd4-4a7e-991f-76146ecc7dca,W_032,2024-01-25,Medium,6.21,0.948
2aff41fc-abf2-470e-8e5c-25dbde11b1ad,W_032,2024-01-25,Medium,4.47,0.891
175c00aa-b280-4bc2-a6e0-4805366ae170,W_032,2024-01-25,Low,3.88,0.948
10ec78a6-ec52-4672-958b-fc6777e59122,W_032,2024-01-25,Medium,7.31,0.932
a377042f-c497-4f22-ab73-031013f7c8b7,W_032,2024-01-25,Low,6.16,0.975
ca85c244-b253-47bf-a83d-94df96e47dba,W_032,2024-01-25,Low,6.19,0.97
1f12fc81-6baa-4d35-93a7-b7c83a2b548a,W_032,2024-01-25,Low,5.39,0.966
ff396856-2446-49c0-8a91-c66f78bbc85a,W_032,2024-01-26,Medium,10.61,0.931
9473e54d-4c65-4dc3-a93f-f4d008d22392,W_032,2024-01-26,Low,5.45,1.0
b1aa0390-fdae-446a-9dfd-49b302d415e9,W_032,2024-01-26,Low,3.94,0.981
171303ec-67ed-4ba7-87a2-70c1f1efd406,W_032,2024-01-26,Low,3.16,1.0
1f05bcf7-7907-41f6-9b84-1b7b3afd57c6,W_032,2024-01-26,Low,5.81,0.995
9d784336-b777-41f1-870f-3f063244d2f0,W_032,2024-01-26,Medium,5.12,0.956
c5840517-22a1-4a80-86ea-20958268070f,W_032,2024-01-26,Medium,8.06,0.895
4c69e689-4708-4425-9936-3c748a275c9d,W_032,2024-01-26,Medium,7.81,0.973
115d9435-8391-4bb2-8f00-9f2a3062c28f,W_032,2024-01-27,High,13.65,0.91
99a13ed5-8f83-42a8-8493-2d9c2b8abee4,W_032,2024-01-27,Low,5.86,0.924
744d677e-1e52-429b-ab6f-c7674d93d7d2,W_032,2024-01-27,Low,4.28,0.965
2884c130-e204-4526-ab2d-7db93cdaf3ff,W_032,2024-01-27,High,13.32,0.935
7f8ecc01-e892-43ae-87ca-73a29c2b7611,W_032,2024-01-27,Low,4.11,0.962
6af3afc1-19e5-44c2-9fa8-a7926fa457d0,W_032,2024-01-27,Medium,7.66,0.92
33beff76-952d-4ea7-85a7-44056c9d427d,W_032,2024-01-27,Medium,8.42,0.943
7f9c3028-bdca-4eba-8ed9-19596d1d1ea9,W_032,2024-01-27,Medium,8.4,0.917
fd4c67c3-4ffe-47a9-bc60-28ce4c866229,W_032,2024-01-27,Low,3.68,0.949
d9964b40-cf58-4d52-a17f-2e18c6377eeb,W_032,2024-01-27,Low,6.13,0.956
71ccbdd4-8175-409a-a9b8-8acb8a95fab9,W_032,2024-01-27,Low,5.09,0.972
1b74a418-de17-4495-a6f9-d48d12ad0e72,W_032,2024-01-27,Low,5.18,0.952
fd38f082-062c-4f65-82c1-f7cf02c570b1,W_032,2024-01-27,High,13.62,0.86
e3a65293-ad58-45af-9253-a3d6b5b1d441,W_032,2024-01-27,Medium,7.64,0.888
6ece398a-d141-4c0f-89e1-95b3c026d744,W_032,2024-01-27,Low,5.19,0.962
b06d82cc-f985-4424-82ec-0572ac6cf0c3,W_032,2024-01-28,Medium,7.04,0.902
8bce63c6-de0c-4393-9702-a93fe7996210,W_032,2024-01-28,High,17.48,0.85
5e196800-63b2-457b-a005-87d5eaec4459,W_032,2024-01-28,Medium,9.01,0.914
8fbf4777-15d6-45b1-bd08-03244737a431,W_032,2024-01-28,Low,5.62,0.983
a6cb3348-5e33-4e8a-85a5-20a98daa5a75,W_032,2024-01-28,Low,4.13,0.984
d2cc3c50-3605-40f2-8a1c-1ff7807cd27f,W_032,2024-01-28,Medium,9.6,0.96
c749ffd6-90cd-4ce4-ba1f-0ee3bd687b4b,W_032,2024-01-28,High,11.84,0.826
02e83d3e-0823-4ccb-a44e-f42c0b2ce104,W_032,2024-01-28,High,14.05,0.887
bc5f3ad4-027c-412f-96dc-b66a0fd8f2fb,W_032,2024-01-28,Low,5.37,0.976
a0933a8b-2e9e-4537-ab38-00cc060a956f,W_032,2024-01-28,High,11.35,0.897
1648fd1f-a51f-48d8-b8d9-6b8b0a61e9c2,W_032,2024-01-28,Low,4.57,0.961
992c6056-e26b-47ad-87c7-d0fdc9295ee1,W_032,2024-01-28,Low,5.1,0.98
d799293f-f7a1-4c93-ae08-5720dfb84b76,W_032,2024-01-29,Low,4.4,0.973
2c7d70cc-5436-4b50-895d-a8c013faa438,W_032,2024-01-29,Medium,9.52,0.868
1c9cbd4c-1067-4ba9-b4f7-ee83b3d172e8,W_032,2024-01-29,High,12.55,0.847
76a57bb7-9d4d-47e3-99a5-32f76c179719,W_032,2024-01-29,Low,5.15,0.949
983f939f-c845-4c76-a582-3929d136288f,W_032,2024-01-29,Low,4.3,0.965
dec3d2d4-f6c0-472f-b2dc-0d1b15e10b60,W_032,2024-01-29,High,10.11,0.919
23d249b7-6c2b-4990-a8fa-e1daf8737f7f,W_032,2024-01-29,High,9.66,0.94
4b8e2ab2-18cd-4a16-9b18-67ab9d6a94ed,W_032,2024-01-29,Low,5.64,0.969
e36db3d6-228e-4743-83cb-843324f84d7d,W_032,2024-01-29,Medium,9.31,0.886
61a38ed8-86ce-419a-a9dd-52d84647d4cf,W_032,2024-01-30,Low,3.97,0.995
df1673da-55f8-43e5-84cd-26a137bc0ba3,W_032,2024-01-30,Low,4.12,0.994
e0bbc1ae-90a4-4648-ab8c-ccf300114588,W_032,2024-01-30,Medium,7.06,0.957
6cf74167-7962-4979-9c64-fd8cdf1d92f2,W_032,2024-01-30,Medium,8.56,0.903
e0c51590-3c12-46d1-8c2c-470dea702d38,W_032,2024-01-30,Low,5.25,0.951
3da6ce7d-f335-42aa-b79c-f2ae869f88d4,W_032,2024-01-30,Low,3.79,0.989
b09e20c2-24c0-4b41-85b7-09f42577d7ed,W_032,2024-01-30,Low,3.9,0.958
bf0a1fc5-dc67-48f6-9fb2-35e00fd45229,W_032,2024-01-30,High,11.5,0.865
efd86934-f252-4826-bf5d-4ce5b76b2c1c,W_032,2024-01-30,Medium,8.13,0.941
fc1a6c10-329d-454a-ae8f-cb98e8613114,W_032,2024-01-30,Low,4.72,0.975
5c711cc5-cb11-4413-85b9-c8742f87fd11,W_032,2024-01-30,High,12.33,0.834
ab2b51ce-80a7-4013-9e5a-8adebe61a62d,W_032,2024-01-30,Medium,8.32,0.889
8fa89b1f-1a70-481b-af54-9629531cf49c,W_032,2024-01-30,Medium,6.18,0.896
bef4c501-b4fe-4075-a6dc-e7ba371a4edd,W_032,2024-01-30,Low,3.85,0.979
86b093c3-c82d-443a-abcf-ab55da8f368c,W_032,2024-01-30,Medium,9.54,0.941
2db17109-54c9-4f72-844f-f629e53dfc7a,W_032,2024-01-30,Low,4.9,0.988
9a464fac-659f-4e46-acb9-8ec10d749bd1,W_033,2024-01-01,Medium,8.84,0.955
a64e4445-751e-4584-9445-3dc3362a609d,W_033,2024-01-01,Low,4.26,0.978
3e8667a7-5877-4d47-9421-fa658b0e8065,W_033,2024-01-01,Low,4.27,0.967
d21d1792-c2f2-49fb-84a0-fe63f7b8bb3b,W_033,2024-01-01,High,16.75,0.84
b61a5a20-fc2f-429d-a562-e6619a75d27c,W_033,2024-01-01,Medium,7.47,0.961
ce3e94f7-b6a8-4370-a36a-51dc4a4b04ef,W_033,2024-01-01,Low,3.66,1.0
c1399d6a-d6cd-4802-ba2c-3938cb0c47ad,W_033,2024-01-01,Low,4.86,0.952
9c9d707d-1299-454a-94d9-20360acb1cb8,W_033,2024-01-01,Medium,9.94,0.948
6373ba71-c887-4d17-ab6b-9c3c7de0de55,W_033,2024-01-02,Medium,4.95,0.94
20c7502e-33eb-4735-b916-cfd4e6bd9c6a,W_033,2024-01-02,Low,6.96,0.952
98064d79-ec95-4504-9272-afac14608dde,W_033,2024-01-02,Medium,8.11,0.917
63e67dbc-d263-4e73-9277-862d5a23ca2d,W_033,2024-01-02,Low,3.71,0.948
9867d9a5-48a1-4aeb-aee7-1a1f75c31342,W_033,2024-01-02,High,11.73,0.864
d3c5b3ae-a4b0-4810-b0d7-a75d0b7a7cd9,W_033,2024-01-02,Low,6.27,0.98
e620357b-61f0-416a-b8e5-46cab1e0ba81,W_033,2024-01-02,Medium,6.89,0.948
7fe5ddae-fa90-444a-bda0-6fb610d57cf9,W_033,2024-01-02,High,11.66,0.879
790955d0-4d3e-4f20-ad2b-0505ffdaa05b,W_033,2024-01-02,Medium,6.55,0.938
a34cf4d3-0677-4c0b-887e-04285f609fcf,W_033,2024-01-02,High,9.48,0.981
82b9762d-fdb2-4592-b7c0-9f6afa8c8d4a,W_033,2024-01-02,Low,5.59,1.0
dfbc3c94-9471-4d56-8a14-affc39262d66,W_033,2024-01-02,Medium,8.62,0.961
447d866f-343c-4811-93cf-d95c073837be,W_033,2024-01-02,Low,5.59,1.0
2ffec46b-05b0-4a03-80e4-4cab104acab0,W_033,2024-01-02,High,10.31,0.931
d9bd60e0-0aa5-47bc-9416-270dd4c5089a,W_033,2024-01-02,Low,7.01,0.966
74b12a74-334a-4fc9-8e11-0b2061ed3f8c,W_033,2024-01-03,High,12.97,0.848
2989b8b5-ed91-4e01-ba8f-ebfd921042bd,W_033,2024-01-03,Low,5.26,0.971
60ab0a33-ca29-4bc1-a54e-8516eb45114d,W_033,2024-01-03,Medium,7.71,0.927
86fccb0e-5022-420e-a8c3-cfd19da08b65,W_033,2024-01-03,Medium,6.79,0.899
46572dcb-1bc8-470f-adcb-436b76e7a6c0,W_033,2024-01-03,Low,4.21,0.988
bf78394f-60de-4bc2-b7ee-4792d291f438,W_033,2024-01-03,Low,3.01,1.0
79850282-09ea-41a7-8741-f37daeab3da8,W_033,2024-01-03,High,11.17,0.87
9119e8ae-8a8b-4f0d-9efb-9a05778652cc,W_033,2024-01-03,Medium,7.48,0.892
073d18c1-7c23-4074-9052-4530afa4a2f7,W_033,2024-01-03,Low,4.65,0.985
e4072abc-d7c7-4234-be99-be7154061e48,W_033,2024-01-03,Medium,8.54,0.931
78dab29e-9433-4f1a-8e23-38d0350dc570,W_033,2024-01-03,Medium,6.21,0.927
0fbd3dae-38d6-42c8-ad9d-5003e073b806,W_033,2024-01-04,High,10.96,0.918
135840b3-371b-4d48-a3a7-90a7e30d0227,W_033,2024-01-04,Low,5.51,1.0
a6a63a1e-2cb7-4602-8835-cd49f3df1def,W_033,2024-01-04,Low,4.65,0.964
e4bcb1f9-f90a-4169-8af7-fa8fa8088e71,W_033,2024-01-04,Medium,6.36,0.934
1b04b967-dfe3-467b-9184-06945b893eb1,W_033,2024-01-04,Low,5.28,0.981
6d0a92c2-b6a9-4d7d-befa-6d301de30f5c,W_033,2024-01-04,Low,4.65,0.981
86feabee-7dbd-4eae-91ea-37ec18d71716,W_033,2024-01-04,Medium,10.0,0.909
c518aba4-be0e-4165-875d-ee98886c8c2c,W_033,2024-01-04,Low,5.61,0.941
e3a63f20-01b6-4748-a67a-28909802835d,W_033,2024-01-04,Medium,10.69,0.939
f40f01e2-cec8-4756-a6dc-a1a176917575,W_033,2024-01-04,Low,5.39,0.997
300339b1-d1c1-4598-af6a-3c781f808a05,W_033,2024-01-04,Low,5.07,0.98
e9bd0fd8-8961-43b7-a3f2-f734863f3ce6,W_033,2024-01-04,Medium,7.65,0.943
00b8f6a5-d364-4431-9ef1-aa001f76d1fd,W_033,2024-01-04,Low,5.48,0.941
21dca574-10ea-44c0-a51a-757544f53fea,W_033,2024-01-04,Low,6.2,0.967
f3408b7d-8412-4c1b-b4ca-5de8e998721b,W_033,2024-01-04,Low,4.61,0.966
bf41357b-4b62-4c41-8f2f-276d374d27c0,W_033,2024-01-04,Medium,5.85,0.894
5fd0e9b9-139e-4936-bb81-7265cea70ecb,W_033,2024-01-04,Low,3.6,0.972
dde5bbba-8bfb-4eb7-9ff3-62bebaea0728,W_033,2024-01-04,Low,4.72,0.937
f5ee8382-e7fc-4001-81f2-64fe917a7133,W_033,2024-01-04,Low,3.39,0.983
ed8f1fba-c8a4-43d6-8496-60d3b4d708c4,W_033,2024-01-05,Medium,8.47,0.962
4c54845c-3760-46c5-8ed6-39929e560255,W_033,2024-01-05,Medium,8.06,0.976
c131ec87-ef77-49ac-9fe1-2b675c1f2ca7,W_033,2024-01-05,High,12.12,0.913
7f2ae625-bc7b-4f70-91c4-203c285af6d7,W_033,2024-01-05,Low,3.86,0.94
2d1cc60b-87da-424a-a71c-e7621350661b,W_033,2024-01-05,Low,5.6,0.939
c76e0f07-2fc5-4b49-b148-493e751d56a8,W_033,2024-01-05,Medium,9.3,0.904
5102e9a7-8cdb-4eb4-b0d6-ea63de1cb8cc,W_033,2024-01-05,Medium,4.97,0.939
92baf76f-be5b-4a76-afda-f5cf1ee83653,W_033,2024-01-05,High,8.61,0.827
84ffd5a3-387d-4f74-9f35-7e9f4e56f2dc,W_033,2024-01-05,Medium,8.02,0.955
ed412ffa-7a73-487d-b930-a928dc32e5ad,W_033,2024-01-05,Medium,5.77,0.923
b27449eb-3ec4-4ce5-9d56-2b903f9167a0,W_033,2024-01-05,Low,3.93,0.973
d8822880-3e5a-477b-96a6-b60a3b6476b7,W_033,2024-01-05,High,11.99,0.895
e638962d-78fe-443f-9794-e75d4a18ad00,W_033,2024-01-05,Low,6.27,0.942
b38a6941-869f-4dc5-a1c8-8ad7e98c046d,W_033,2024-01-05,Medium,6.09,0.892
9a939dde-2e13-4e87-803f-ee73d2431886,W_033,2024-01-05,Medium,10.6,0.943
11f4ddc7-c8d4-4f5f-b9dd-6df6fcff0cb3,W_033,2024-01-05,High,10.58,0.921
f28ad90f-d791-4980-87fb-e67227451bb7,W_033,2024-01-05,Medium,10.23,0.922
e553f3f9-bf31-4d3a-a7c5-fe7e17f2d71e,W_033,2024-01-05,High,10.36,0.849
02645a23-710c-4758-b485-3c701164d33f,W_033,2024-01-05,Low,5.13,0.964
22455bf1-81c1-499f-a585-14880cb7abeb,W_033,2024-01-06,Low,4.28,0.973
a9a55030-c911-4a08-8bb6-4a67558d3b15,W_033,2024-01-06,Medium,11.43,0.945
35349c07-fbe4-4618-8798-c264834df7d3,W_033,2024-01-06,Medium,7.03,0.938
346863b7-c617-4c33-8989-4a5818544575,W_033,2024-01-06,Medium,10.28,0.953
4c13e709-4cec-4041-a3ad-4dfc94de43ed,W_033,2024-01-06,Low,5.6,0.96
d156c4ad-db10-42c9-8384-f76392befb80,W_033,2024-01-06,Low,6.47,1.0
7165a148-9424-48d9-98ce-30a6c3063e39,W_033,2024-01-06,Medium,7.71,0.917
e68cd674-0ace-48e5-83ba-3030befe97cb,W_033,2024-01-06,Low,5.93,0.969
a284ba04-77f4-49c7-81a1-f6f82a8f84f7,W_033,2024-01-06,Low,4.29,0.989
33a63f7a-2415-4b9c-b968-013cf62ea20b,W_033,2024-01-06,High,8.33,0.839
19e64c46-1de1-4d07-85e4-0905f88b1fb0,W_033,2024-01-06,Medium,4.84,0.935
9c137417-f035-48f9-8ca6-995ff69bf803,W_033,2024-01-06,Low,5.49,0.958
3343d21c-f80a-489f-8f99-03e4431ecd85,W_033,2024-01-06,High,12.51,0.831
45845d05-848e-4732-b43e-fb16d3890402,W_033,2024-01-06,Low,4.56,0.934
f7d0c5ed-ba35-45d4-a1a5-6a0378e7fe67,W_033,2024-01-06,Medium,8.96,0.908
ddaae2f6-1c68-47e6-8374-80e3a785b8ce,W_033,2024-01-06,Medium,9.88,0.903
7de7858f-b0e8-442f-8bab-00a503d91b62,W_033,2024-01-06,Low,4.17,0.966
e4b03808-93b3-4069-bb5a-f714bbe82c40,W_033,2024-01-06,Low,5.78,0.951
c5109f6f-cb88-4108-a35f-a723028706ff,W_033,2024-01-07,Low,5.21,0.977
55da48d2-73f4-4b8b-ae0d-72742efef521,W_033,2024-01-07,Medium,10.85,0.952
5dcac673-0e1f-4622-8412-8d6244bf2e69,W_033,2024-01-07,Medium,9.32,0.957
13f52f04-c2d8-4af9-af48-c8debc07dd89,W_033,2024-01-07,Low,6.4,0.998
47fec93e-0094-4ec4-b56b-a8875901ca74,W_033,2024-01-07,Low,5.88,0.966
be698f5d-b62d-491e-a8d7-1ea2377b7564,W_033,2024-01-07,High,10.97,0.897
d235b026-0ead-427e-b8b0-c2137c8ddbf1,W_033,2024-01-07,Low,5.51,0.949
1de8bb21-4c15-42cd-9a17-c6086621f5bd,W_033,2024-01-07,Medium,4.47,0.89
8da7ab23-1628-4cd9-9e5d-f07dcfe11df7,W_033,2024-01-07,Medium,5.77,0.948
90cbbdf4-0e22-4b70-8141-4408e0e852f4,W_033,2024-01-07,Low,3.75,0.98
c5b0cb4c-8ed6-42fc-8c58-1da6c76c7622,W_033,2024-01-07,High,12.84,0.81
db600675-f061-4993-a27a-7b077b52910d,W_033,2024-01-07,Medium,5.64,0.921
b9282109-12c8-42da-ac67-7789de382a50,W_033,2024-01-07,Medium,7.68,0.907
6fb2d109-7153-484c-a1dd-234a330d33eb,W_033,2024-01-07,Low,4.13,0.98
b318c942-2ecc-4ab5-b198-3a4a10c502dc,W_033,2024-01-07,High,10.63,0.851
a1541c9a-3519-48b3-9d3f-50c28933e74c,W_033,2024-01-07,Low,5.51,1.0
16755fee-41eb-4281-8ffb-5476e44d21fc,W_033,2024-01-07,Low,5.03,0.961
437018cb-0d2b-48fa-92d8-ac77e43c43fe,W_033,2024-01-08,Low,6.17,0.988
12dbf765-3e7f-4d19-90e5-b0a3020bf351,W_033,2024-01-08,Medium,6.66,0.919
98ffff9f-5f7f-495f-b2a0-e19f779c991c,W_033,2024-01-08,Medium,6.99,0.947
8d7c130d-6f3e-4f50-bcfd-2f9bc40d467e,W_033,2024-01-08,Low,3.7,0.961
ecd9049a-2380-40ab-bae0-d8d541251858,W_033,2024-01-08,Low,4.54,0.94
b83bb9b2-077f-4c11-8148-8ef4047726e1,W_033,2024-01-08,Low,4.12,0.972
a4528892-5473-4b20-abbd-75bc7f1d9932,W_033,2024-01-08,Medium,10.98,0.931
9c073e33-485c-41bf-bd2e-0f3e27344a4b,W_033,2024-01-08,Medium,8.06,0.914
45eaab54-86e5-4446-8730-28abc3d782fa,W_033,2024-01-08,Low,3.91,0.99
a73a76bd-05ad-409c-b244-754463919246,W_033,2024-01-08,Medium,9.97,0.944
2b9486a8-c244-4625-a59c-cc3e78c7fefe,W_033,2024-01-08,High,12.37,0.913
25cd9b7a-1d42-4104-a255-718a06a58d77,W_033,2024-01-08,High,12.89,0.881
f1bae688-ba2a-4413-a9b6-050ef43d430c,W_033,2024-01-08,Medium,9.6,0.893
1e432cae-24e4-4c86-91fe-03be9ddc5f79,W_033,2024-01-08,Low,3.41,0.966
9ee1149d-750e-494e-9096-70c65935ae73,W_033,2024-01-08,Low,5.84,0.951
964ef1ab-4b02-42fe-a95b-b0cccbd3e988,W_033,2024-01-08,Medium,7.9,0.92
ac3062e2-5b03-4ab0-bf90-09be60b0fd96,W_033,2024-01-08,Medium,7.4,0.89
583da4bf-6a26-478f-8a7d-5886bc9051c3,W_033,2024-01-09,High,11.17,0.937
4b0bb867-4945-48cd-a3b9-5eb9860a90c7,W_033,2024-01-09,Medium,11.48,0.965
b8644a00-0c57-41d1-b865-95e88cb76f3f,W_033,2024-01-09,High,13.24,0.84
329da6cf-8d30-419a-8a0a-042abd5b2909,W_033,2024-01-09,Low,7.15,0.957
ed3ac231-6953-48b8-9013-149f9858cd83,W_033,2024-01-09,Low,6.43,0.941
cc64a7f5-0aa1-4745-8245-7a0cef65ca6e,W_033,2024-01-09,High,10.81,0.864
7c858a99-1a79-4c24-b62a-fa938a4da019,W_033,2024-01-09,Low,6.01,0.973
7db1e69f-d4c0-4160-8606-1bf20dffba1c,W_033,2024-01-09,High,7.4,0.874
609b0fb8-22b1-45d9-a0d1-eab4bec17373,W_033,2024-01-09,Medium,7.39,0.93
5f4dcb76-1b13-404d-a3fc-73a94e37d8a5,W_033,2024-01-09,Low,5.03,0.989
6113d973-abb3-4df2-be6c-40202d451757,W_033,2024-01-09,Medium,10.5,0.902
0f3c88b0-8d02-43ef-8270-827883a7472e,W_033,2024-01-09,Low,5.84,0.984
bbf55669-6329-4389-ae37-12d492d9877d,W_033,2024-01-09,Low,4.84,0.943
93766957-94f0-4b7d-994c-76ac980044aa,W_033,2024-01-09,Medium,10.12,0.965
d7371c00-cff1-4215-810a-ba4432a92e9b,W_033,2024-01-09,Medium,12.12,0.936
ecbea426-ab39-43c2-92dc-5eb53322b980,W_033,2024-01-09,Low,4.99,0.945
f835d54d-93b0-443b-ab4f-af3f6d9615f5,W_033,2024-01-09,Medium,8.92,0.955
3a0407d0-c324-4ea4-9add-f766e73c7312,W_033,2024-01-10,Low,6.9,0.99
fa73161c-3861-4fd9-a015-a328b6ac4805,W_033,2024-01-10,Medium,6.85,0.959
527fd74f-4662-47b3-b7f1-5f5e7356c2ad,W_033,2024-01-10,High,12.68,0.83
db789f89-c8bc-4105-b075-ddf3562e18b9,W_033,2024-01-10,Low,5.94,0.965
e8650e49-66f3-46a3-b1dc-07f03fe7ead1,W_033,2024-01-10,Medium,6.43,0.952
a11f917d-1f91-4209-875e-3129253ed0c7,W_033,2024-01-10,High,10.33,0.89
d75f3873-cffb-4699-bf3f-61b43822b8f8,W_033,2024-01-10,Low,4.76,0.984
86a91118-567c-4c6e-99cc-cafc524ef19e,W_033,2024-01-10,Low,3.26,0.938
c6696a04-215d-4038-bf7a-b729a3b8dad1,W_033,2024-01-10,Low,3.39,1.0
63808ba9-1f33-4771-85cf-4aeaec8d34a6,W_033,2024-01-10,High,12.62,0.751
b2616477-f74d-4b54-882b-8258c7539f15,W_033,2024-01-10,High,19.07,0.997
25c2692d-707e-47b5-b00c-98c4a3da5768,W_033,2024-01-10,Low,4.21,1.0
cded3ad5-c9df-4f41-929e-14e1ff77877a,W_033,2024-01-10,Medium,10.1,0.853
8bb46d70-f4ac-4d8e-8a2b-3886d7f75f8c,W_033,2024-01-10,High,9.13,0.862
df611da7-829c-44b8-a7f6-478d1decbc99,W_033,2024-01-10,Medium,8.26,0.942
07edd877-8882-46a9-99df-cf04686600e4,W_033,2024-01-11,Low,5.99,0.988
f2d62934-22ed-4170-b5cd-33e68e438acd,W_033,2024-01-11,Medium,7.77,0.976
8cdd5f10-4d38-41de-aedb-d7f3517d2062,W_033,2024-01-11,Low,6.35,0.943
2f26569b-678b-41ec-8c7d-97c1ad027a4a,W_033,2024-01-11,Medium,7.07,0.907
79e049d6-21c6-4ce3-be51-50a374f68404,W_033,2024-01-11,Low,5.7,0.979
7f95dbb8-a311-4800-b231-62afc8271282,W_033,2024-01-11,Low,5.0,0.965
